Player,Country,Position,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills
Toppy,,SUPPORT,2,0%,0.8,0.5,4,2.5,1,225,44%,6.8,116,2.17,01.03,0.22,0.18,-558,2,-365,0%,0%,0,-
Tore,,SUPPORT,36,33.3%,2.7,1.1,3.7,8.9,1.8,257,77.3%,9.9,233,3.39,1.53,0.51,0.26,292,11,227,27.8%,13.9%,0,1
Traffy,,SUPPORT,21,28.6%,2.1,1,4.3,7.9,1.4,253,69.7%,9.9,224,3.23,1.5,0.52,0.22,-51,4,-19,33.3%,9.5%,0,-
Trevor,,SUPPORT,22,31.8%,2.3,1.1,4.5,9.1,1.1,239,68%,8.8,232,2.89,1.44,0.36,0.3,-54,-1,-137,27.3%,9.1%,0,-
Trymbi,,SUPPORT,31,41.9%,3.1,0.6,3.2,9.1,1,239,81.1%,8,164,3.35,1.62,0.42,0.3,-18,-5,-65,32.3%,12.9%,0,2
Tundra,,SUPPORT,19,36.8%,3.1,0.6,3.6,10.8,1.3,250,70.8%,9.6,206,2.84,1.35,0.29,0.38,-1,1,223,31.6%,10.5%,0,-
Tundra1,,SUPPORT,3,33.3%,2.9,0.3,2.7,7.3,1.1,231,63.9%,6.5,149,2.63,1.17,0.29,0.19,-36,0,260,0%,0%,0,-
Twiizt,,SUPPORT,60,53.3%,3.3,1.4,3.2,9.4,1.2,256,67.8%,9.5,245,3.44,1.7,0.45,0.29,18,-3,-69,23.3%,13.3%,0,3
UFO,,SUPPORT,8,0%,1.3,0.4,3.8,4.5,1.1,220,54.6%,8.2,146,2.85,1.57,0.3,0.33,-436,4,-432,0%,12.5%,0,-
Vahvel,,SUPPORT,27,40.7%,2.7,1,4.1,10.2,1.2,249,73%,7.3,174,2.97,1.46,0.38,0.45,-195,-10,-361,25.9%,11.1%,0,1
Vampire,,SUPPORT,80,35%,2.3,0.6,3.9,8.5,1.5,249,74.7%,7.1,162,3.78,1.96,0.55,0.63,53,-,-,-,-,-,-
VandeR,,SUPPORT,12,50%,2.5,0.9,3.5,7.9,1,238,57.9%,4.7,127,3.31,1.89,0.32,0.52,-187,2,-264,25%,8.3%,0,-
Varin,,SUPPORT,14,42.9%,3.3,1.1,3.1,9.1,1.2,244,67.6%,8.5,189,03.01,1.45,0.38,0.39,48,-6,-28,28.6%,0%,0,-
Vasked,,SUPPORT,22,45.5%,2,0.6,4.6,8.4,1,236,65.7%,6.1,159,3.27,1.68,0.32,0.45,-136,1,-141,27.3%,13.6%,0,1
Vaunted,,SUPPORT,14,0%,1.2,0.4,6.3,6.9,0.9,236,74.6%,8.9,186,2.86,1.58,0.27,0.3,-608,-2,-437,21.4%,21.4%,0,2
Veignorem,,SUPPORT,43,23.3%,2.1,0.4,3.7,7.2,1.5,238,69.6%,6.9,160,3.44,1.86,0.45,0.46,15,9,193,37.2%,18.6%,0,1
Velocity,,SUPPORT,6,16.7%,1.4,0.5,3.7,4.7,1.4,238,78.4%,11.5,220,3.32,1.82,0.46,0.37,-152,0,-291,16.7%,16.7%,0,-
Veyytix,,SUPPORT,1,0%,1.5,1,2,2,1.2,231,50%,5,136,3.67,2.14,0.37,0.27,-564,-9,-495,0%,0%,0,-
Vinay,,SUPPORT,3,33.3%,2.8,0.7,5.7,15.3,1.1,240,81.1%,5.8,169,-,-,-,-,-,-,-,-,-,-,-
Virtue,,SUPPORT,1,0%,2,4,4,4,1.2,272,100%,35,690,2.35,0.96,0.17,0.33,1724,-5,888,0%,100%,0,-
Visdom,,SUPPORT,63,68.3%,5.1,1.5,2.5,11.6,1.5,282,69.7%,8.2,231,03.02,1.55,0.31,0.32,306,8,309,34.9%,7.9%,0,5
Vital,,SUPPORT,42,38.1%,2.6,0.5,3.3,8.1,1.2,246,72.5%,7.7,182,3.58,1.67,0.6,0.42,-190,-10,-281,33.3%,9.5%,0,-
Vixia,,SUPPORT,18,38.9%,2.2,1.4,4.2,8,1.8,269,62.4%,13.6,307,2.5,1.17,0.35,0.23,-179,-8,-269,11.1%,16.7%,0,-
Voice,,SUPPORT,14,21.4%,1.7,1.8,5.6,8,2.3,275,69.2%,11.5,271,02.09,0.88,0.3,0.21,50,16,125,14.3%,7.1%,0,6
Vsta,,SUPPORT,89,71.9%,4.9,1.1,2.6,11.5,1.7,278,71.8%,8.8,250,03.02,1.55,0.37,0.4,116,5,205,24.7%,11.2%,0,2
Vulcan,,SUPPORT,47,55.3%,4.2,0.7,2.2,8.5,1.7,258,75.1%,8.4,193,03.03,1.62,0.3,0.41,109,4,181,34%,4.3%,0,2
WachonBB,,SUPPORT,30,50%,3.4,1.1,3.5,11,1.3,255,71.6%,7.4,187,3.36,1.75,0.38,0.57,159,4,42,26.7%,6.7%,0,-
Wallz,,SUPPORT,1,0%,0.6,1,8,4,2.6,223,25%,5.1,147,0.41,0.13,0.09,0,-366,33,135,0%,0%,0,-
Watket,,SUPPORT,16,50%,3.1,1.9,3.7,9.6,2.1,276,68.3%,10.4,243,02.04,1.1,0.3,0.28,393,20,620,31.3%,6.3%,0,1
Way,,SUPPORT,118,70.3%,5.5,1.1,2.3,11.4,1.8,280,72.1%,8.1,223,3.17,1.59,0.45,0.43,264,6,221,32.2%,6.8%,0,2
Wednesday,,SUPPORT,3,0%,0.3,0.3,5,1,1.4,212,32.5%,8,107,-,-,-,-,-,-,-,-,-,-,-
Wildenbruch,,SUPPORT,52,57.7%,2.5,1.5,4.8,10.8,1.4,270,66%,9.8,263,2.79,1.34,0.28,0.36,39,3,141,21.2%,17.3%,0,6
Wind,,SUPPORT,1,0%,0.8,0,5,4,1.2,204,100%,8.3,147,-,-,-,-,-,-,-,-,-,-,-
Wink,,SUPPORT,79,46.8%,3.2,0.9,2.9,8.3,1.7,261,76.2%,8.4,193,3.64,2.1,0.43,0.61,236,-,-,-,-,-,-
Winsome,,SUPPORT,57,54.4%,2.4,0.7,4.1,9.2,1.4,247,68.6%,6.1,159,3.62,1.84,0.49,0.38,12,7,89,28.1%,10.5%,0,-
Wixo,,SUPPORT,7,42.9%,1.8,0.6,6,10.3,0.9,244,73.9%,8.5,218,2.53,1.15,0.29,0.39,-215,-6,-332,0%,42.9%,0,-
Woody,,SUPPORT,89,73%,5.4,1.1,2.3,11.1,1.7,279,75.2%,8.6,228,3.43,1.83,0.43,0.44,192,-4,139,21.3%,11.2%,0,1
Wrongo,,SUPPORT,28,39.3%,2.6,0.6,4,9.8,1.2,244,67%,7.2,187,3.14,1.52,0.37,0.4,2,5,-43,28.6%,10.7%,0,1
Wuis,,SUPPORT,10,70%,3.1,1.3,3.8,10.5,0.9,254,64.6%,7.3,159,2.8,1.39,0.23,0.38,-436,-2,-554,40%,40%,0,-
XBear,,SUPPORT,2,0%,1.4,1,4.5,5.5,0.9,220,64.1%,5.7,121,3.36,2.11,0.3,0.55,-290,-,-,-,-,-,-
XERSUS7,,SUPPORT,32,37.5%,2.5,1,4.8,10.8,1,256,73%,7.3,171,2.95,1.44,0.31,0.39,-74,-1,113,34.4%,6.3%,0,-
Xavi,,SUPPORT,14,28.6%,2,0.6,4,7.4,1.2,239,65.6%,8.9,214,03.03,1.4,0.43,0.29,-225,-6,-181,57.1%,7.1%,0,-
Xiamu,,SUPPORT,1,0%,0.4,0,5,2,1.3,220,50%,6.4,101,-,-,-,-,-,-,-,-,-,-,-
Xpert,,SUPPORT,14,7.1%,1.6,0.5,4.5,6.8,1,236,70.2%,6.8,152,03.06,1.38,0.37,0.37,-134,-13,-339,21.4%,0%,0,-
XuHao,,SUPPORT,6,50%,1.9,0.5,3.8,6.7,2.8,263,52.8%,7.8,190,2.68,1.44,0.37,0.32,210,30,525,33.3%,0%,0,-
Yerikan,,SUPPORT,26,19.2%,2.2,0.6,2.5,5,1.4,237,59.9%,8.8,173,03.09,1.73,0.33,0.35,-99,0,-33,23.1%,3.8%,0,2
Yitek,,SUPPORT,14,35.7%,3.4,1.1,3.3,10,1,248,80.2%,7.2,159,2.86,1.34,0.36,0.31,-56,1,-141,35.7%,7.1%,0,-
Yukii,,SUPPORT,26,53.8%,2.4,0.8,4.5,10.1,1.2,252,63.5%,6.2,162,3.82,02.02,0.55,0.64,-131,-6,-210,19.2%,19.2%,0,-
Yume,,SUPPORT,7,28.6%,1.4,0,5.7,8,0.9,230,63.7%,5.6,154,3.33,1.94,0.27,0.66,-408,-2,-340,28.6%,28.6%,0,-
Yursan,,SUPPORT,22,54.5%,3.5,0.8,3,9.7,1.4,252,73.1%,6.3,149,3.34,2.16,0.38,0.67,-192,-7,-222,27.3%,9.1%,0,-
ZOEN,,SUPPORT,2,0%,2,3,3.5,4,1.6,286,68.1%,14.8,236,2.9,01.06,0.2,0.2,500,7,-187,100%,0%,0,1
ZaFiR,,SUPPORT,14,28.6%,2.3,0.6,3.9,8.1,1.5,251,74.8%,7.3,161,2.38,1.18,0.26,0.24,-338,7,150,28.6%,14.3%,0,-
Zaremba,,SUPPORT,53,56.6%,3.4,0.9,4,12.6,1.1,256,75.5%,8.1,208,3.25,1.78,0.32,0.44,119,1,262,39.6%,18.9%,0,1
Zeko,,SUPPORT,21,57.1%,3.1,0.7,4.5,13.6,0.8,253,79.6%,8.7,222,2.82,1.49,0.24,0.42,-69,-12,-3,42.9%,9.5%,0,1
Zergsting,,SUPPORT,14,42.9%,3.2,1,3.4,9.9,1.4,251,70.3%,7.6,170,02.08,1.41,0.36,0.43,-12,7,162,35.7%,14.3%,0,1
Zeyzal,,SUPPORT,30,30%,2.5,0.8,3.6,8.3,1.1,242,73.8%,8.7,200,3.13,1.63,0.35,0.45,-77,-15,-165,43.3%,10%,0,1
Zhuo,,SUPPORT,124,50.8%,3.6,0.6,2.7,9.1,1.6,253,67.7%,7.2,184,3.63,1.9,0.5,0.5,17,-,-,-,-,-,-
Zimba,,SUPPORT,31,38.7%,2.8,0.7,3.6,9.4,1.2,240,75.1%,7.5,178,03.06,1.54,0.32,0.35,-28,-5,-118,16.1%,12.9%,0,1
Zin,,SUPPORT,24,0%,2.3,1,3.3,6.8,1.5,248,70.4%,9,183,03.05,1.62,0.44,0.42,-265,-1,74,33.3%,4.2%,0,1
Zodiac,,SUPPORT,28,39.3%,2.2,1.1,4.7,9.1,1.9,262,71.8%,9.1,224,2.82,1.66,0.36,0.46,-16,8,32,32.1%,3.6%,0,-
Zoelys,,SUPPORT,29,24.1%,1.6,0.5,4,5.9,1.5,234,66.7%,8.1,161,03.07,1.66,0.39,0.33,-143,7,48,24.1%,13.8%,0,1
Zorah,,SUPPORT,42,35.7%,2.6,0.5,3.3,8.1,1.6,247,71.7%,8.2,172,-,-,-,-,-,-,-,-,-,-,-
Zyko,,SUPPORT,72,72.2%,4.1,1.3,3.2,11.8,1.5,277,74.6%,7.9,222,3.31,1.58,0.45,0.35,298,3,109,41.7%,9.7%,0,-
czypsy,,SUPPORT,56,60.7%,3.3,0.9,3.6,10.9,1.5,265,69.9%,7.2,182,3.2,1.62,0.4,0.36,12,1,-12,33.9%,12.5%,0,2
escoX,,SUPPORT,1,0%,5,1,2,9,0.8,235,66.7%,6.8,147,03.02,1.37,0.27,0.31,-301,-9,-1412,100%,0%,0,-
frosty,,SUPPORT,35,60%,4.3,1,2.8,11.1,1.2,254,77.2%,7.6,188,3.81,1.98,0.49,0.5,-4,1,29,37.1%,11.4%,0,-
gabn,,SUPPORT,12,0%,1.1,0.6,5,4.8,1.1,229,52%,8.7,184,2.33,01.03,0.26,0.32,-688,-16,-340,16.7%,25%,0,1
gregreg,,SUPPORT,14,42.9%,2.7,1.1,3.6,8.7,1.1,245,69.1%,7.1,157,3.21,1.52,0.39,0.33,-94,2,-111,14.3%,21.4%,0,-
hetel,,SUPPORT,55,30.9%,2.2,0.8,4.1,8.2,1.2,245,68.7%,7.6,179,3.17,1.77,0.37,0.51,-208,-8,-166,30.9%,18.2%,0,-
hidududu,,SUPPORT,44,47.7%,3.3,0.9,3.6,10.9,1.2,257,70.9%,8.6,208,2.88,1.3,0.34,0.33,144,2,301,22.7%,9.1%,0,3
iLevi,,SUPPORT,62,58.1%,3.6,2.3,3.7,10.9,1.3,283,72.9%,9.6,261,3.87,1.89,0.54,0.42,249,-1,124,46.8%,4.8%,0,6
immanitas,,SUPPORT,2,0%,1.2,1,6,6,0.9,226,58.5%,8.3,217,2.97,1.43,0.45,0.31,-498,1,-274,50%,0%,0,-
interen,,SUPPORT,1,100%,1.6,1,5,7,1,228,50%,5.3,179,2.98,1.11,0.58,0.32,-379,-1,-111,0%,100%,0,-
jactroll,,SUPPORT,32,53.1%,2.8,0.9,4.6,11.8,1,254,74.2%,8.6,215,3.33,1.78,0.36,0.32,30,-10,-107,21.9%,18.8%,0,-
jinjiao,,SUPPORT,86,41.9%,2.1,0.8,4.2,7.9,1.4,247,68.2%,7.1,168,3.37,1.73,0.38,0.51,-210,-,-,-,-,-,-
justcan,,SUPPORT,32,40.6%,1.6,0.8,5,7.2,1.2,249,58.2%,6.9,157,3.26,1.61,0.43,0.39,-107,3,-245,18.8%,28.1%,0,5
kamilius,,SUPPORT,62,45.2%,3.3,0.9,3.5,10.5,1.1,249,78.4%,7.4,171,3.4,1.85,0.41,0.43,39,0,10,37.1%,9.7%,0,5
konseki,,SUPPORT,28,25%,2.8,0.6,3.4,9,1.4,244,74.4%,8.8,192,3.19,1.52,0.51,0.46,63,0,227,39.3%,14.3%,0,1
kubYD,,SUPPORT,1,100%,6.3,3,3,16,1.2,308,79.2%,26.8,819,2.71,1.17,0.17,0.24,831,7,1165,100%,0%,0,1
lethe,,SUPPORT,1,0%,0.3,0,4,1,1,225,33.3%,19,438,-,-,-,-,-,-,-,-,-,-,-
marlon,,SUPPORT,41,36.6%,2.7,0.8,3.9,9.9,1,245,74.6%,7.1,175,3.27,1.71,0.34,0.46,-84,2,-23,26.8%,14.6%,0,-
meiko,,SUPPORT,129,69.8%,4.2,1,2.6,9.9,1.8,278,74.3%,8.9,236,3.15,1.59,0.43,0.43,268,7,596,1.6%,0.8%,0,-
minemaciek,,SUPPORT,32,18.8%,1.7,0.7,4.7,7.3,1.3,237,74%,8.3,179,3.24,1.64,0.37,0.45,-10,5,-125,34.4%,9.4%,0,2
minghai,,SUPPORT,2,50%,4,1,1.5,5,1.4,258,64%,11.8,191,-,-,-,-,-,-,-,-,-,-,-
murilao,,SUPPORT,10,50%,2.2,0.2,4,8.5,1.1,241,63.6%,8.9,186,2.96,1.45,0.42,0.42,-56,2,-117,20%,20%,0,-
ofke,,SUPPORT,12,0%,1.3,0.7,5.7,6.8,1,236,77.2%,11,225,2.69,1.36,0.34,0.28,-494,-18,-342,16.7%,25%,0,-
pcovirtuoso,,SUPPORT,20,50%,1.8,0.3,5.7,10.1,0.9,242,63.8%,6.6,168,3.26,1.65,0.41,0.43,-111,-1,-140,25%,30%,0,-
po,,SUPPORT,5,0%,1.1,1.2,7.8,7.4,1.5,245,80.1%,12.5,307,2.63,1.38,0.37,0.2,-267,6,207,0%,0%,0,-
s1aytrue,,SUPPORT,38,52.6%,3.1,0.8,3.3,9.4,1.9,266,70.5%,7.5,192,3.56,1.97,0.49,0.45,-76,1,-219,31.6%,10.5%,0,-
scamber,,SUPPORT,45,40%,2.7,0.5,3.2,8,1.1,238,74.1%,6.9,151,3.43,1.9,0.38,0.59,-165,-10,-272,33.3%,11.1%,0,-
tibor,,SUPPORT,20,50%,2.2,0.7,4.7,9.5,1,243,65.8%,7.2,196,2.99,1.46,0.31,0.3,-180,-3,-101,30%,20%,0,-
towhat,,SUPPORT,15,26.7%,2.3,1.2,4.1,8.1,1.4,255,67.9%,12.9,281,03.03,1.61,0.31,0.38,-25,0,-61,20%,13.3%,0,1
uZent,,SUPPORT,39,41%,2.7,1.1,3.7,9,1.5,252,75.1%,8.4,204,3.45,1.67,0.48,0.48,69,5,72,30.8%,10.3%,0,1
uden,,SUPPORT,24,29.2%,2.4,0.7,3.2,7,1.1,236,65.1%,7,158,3.26,1.76,0.4,0.32,-313,-5,-236,25%,4.2%,0,-
unzy,,SUPPORT,28,60.7%,3.2,0.8,3.4,10,2,269,72%,9.3,207,2.99,1.5,0.38,0.37,135,8,25,25%,10.7%,0,-
whiteinn,,SUPPORT,76,69.7%,3.8,0.9,3.3,11.3,1.3,263,74%,7.3,183,3.17,1.59,0.39,0.37,77,3,144,40.8%,23.7%,0,5
wind,,SUPPORT,3,33.3%,2.4,0.7,4.3,9.7,1.4,235,75.2%,8.8,161,-,-,-,-,-,-,-,-,-,-,-
xhantos,,SUPPORT,2,0%,1,0,6,6,1,229,43.3%,5,156,2.47,1.43,0.12,0.39,-647,-8,-993,0%,0%,0,-
yones,,SUPPORT,1,0%,3,2,1,1,7.8,334,37.5%,9.7,232,0.84,0.38,0.08,0.04,1840,98,2487,0%,0%,0,-
zay,,SUPPORT,29,27.6%,2.9,1.5,3.5,8.5,1.2,250,74.1%,10.4,221,4.12,2.14,0.58,0.53,120,-4,24,24.1%,17.2%,0,2
silkysmath,,ADC,30,50%,3,3.6,3.1,5.6,8.6,417,58.3%,25.8,639,0.58,0.27,0.15,0.04,-44,-2,-86,30%,3.3%,0,4
tirci,,ADC,10,0%,1.5,2.8,3.8,2.8,8.7,379,71.4%,26,463,0.81,0.31,0.2,0.09,8,10,92,0%,10%,0,4
tuokaZ,,ADC,42,66.7%,3.9,6.2,3,5.6,8.7,471,64.1%,29.2,744,01.09,0.36,0.27,0.09,551,3,162,11.9%,7.1%,1,8
wittman,,ADC,17,41.2%,4.3,4.7,2.5,5.9,8.4,415,66.1%,27.5,643,01.06,0.4,0.24,0.08,-363,-14,-142,35.3%,5.9%,1,1
xDrop,,ADC,14,28.6%,3.3,4.6,3.1,5.9,9.8,458,67.5%,30.7,781,0.99,0.37,0.22,0.04,-272,1,9,21.4%,28.6%,0,2
xHikama,,ADC,2,0%,0.8,0.5,3,2,7.3,344,55%,14.7,219,0.87,0.38,0.18,0.21,-2404,-52,-1252,0%,0%,0,-
xiaoyueji,,ADC,3,66.7%,3.3,3.7,3,6.3,9,434,71.6%,19,370,-,-,-,-,-,-,-,-,-,-,-
xmatty,,ADC,69,62.3%,6.7,5.6,1.7,5.5,9.5,461,68.2%,29.5,759,0.94,0.33,0.26,0.06,510,13,158,21.7%,2.9%,0,16
