Player,Country,Position,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills
Novachrono,,TOP,17,58.8%,2.4,3.5,3.8,5.5,7.6,410,47.8%,24.8,788,1.21,0.47,0.17,0.14,168,4,250,11.8%,5.9%,0,9
NuQ,,TOP,53,67.9%,3.2,5.2,3.6,6.5,7.9,447,54.9%,25.7,766,1.11,0.44,0.14,0.16,1135,14,463,30.2%,9.4%,0,57
Obelisk,,TOP,18,38.9%,1.9,2.8,4.1,4.8,7.2,369,49.5%,24.4,570,0.88,0.39,0.09,0.08,-300,-13,-79,33.3%,5.6%,0,12
Odoamne,,TOP,27,33.3%,2.3,1.3,2.5,4.4,8.1,368,50.8%,25.2,532,0.94,0.39,0.17,0.14,-132,1,-144,11.1%,7.4%,0,1
OmulFinn,,TOP,1,0%,0.2,1,6,0,6,281,33.3%,25,584,0.96,0.36,0,0.05,-4112,-28,-1954,0%,0%,0,-
Oscarinin,,TOP,101,54.5%,3.1,2.5,2.8,6.1,7.6,380,51%,18.5,473,0.94,0.32,0.21,0.13,107,5,86,7.9%,12.9%,0,26
PRIDE,,TOP,45,42.2%,1.9,2.1,3.7,4.8,7.6,378,51.3%,21.5,487,1.13,0.43,0.17,0.19,-138,-2,-148,15.6%,17.8%,0,10
Pan,,TOP,72,55.6%,3.6,4,2.6,5.3,7.9,402,54.8%,22,575,0.96,0.4,0.11,0.16,-121,-2,-60,20.8%,9.7%,1,35
PapiTeero,,TOP,62,58.1%,3.6,3.2,2.6,6.3,7.7,394,51.7%,20.8,554,0.92,0.35,0.15,0.13,236,9,138,12.9%,8.1%,0,32
PatkicaA,,TOP,68,75%,3.8,2.8,2.5,6.5,7.3,392,50.3%,19.1,539,0.87,0.33,0.13,0.14,-179,-7,-286,10.3%,7.4%,0,24
PatxiElPira,,TOP,1,0%,0.8,3,5,1,8.9,415,44.4%,25.5,721,0.82,0.45,0.03,0.18,48,-1,-624,0%,0%,0,-
Paz,,TOP,4,0%,1.5,1,2.8,3,7.2,325,39.1%,21.6,418,0.78,0.35,0.13,0.16,-1004,-16,-109,0%,0%,0,-
Peop,,TOP,18,55.6%,3.1,2.3,2.9,6.6,8.3,399,57.6%,28,685,0.98,0.41,0.15,0.12,480,8,3,22.2%,22.2%,0,7
PerfecT,,TOP,104,54.8%,3,2.2,2.4,5.1,7.8,372,50.6%,19.6,470,1.18,0.46,0.2,0.25,-133,-2,-56,9.6%,11.5%,0,23
Philip,,TOP,89,52.8%,2.8,2.8,3,5.5,7.6,381,57%,23,569,0.88,0.36,0.14,0.13,-182,-4,-90,18%,15.7%,0,37
Photon,,TOP,46,43.5%,3.2,3,2.5,5,8.4,412,53.6%,24.5,614,1.23,0.42,0.26,0.16,184,4,57,13%,0%,0,10
Phraser,,TOP,7,14.3%,1.2,1.6,3.1,2.3,7.6,344,52.2%,28.7,459,0.94,0.46,0.11,0.22,-158,1,-85,28.6%,0%,0,4
PmK,,TOP,14,28.6%,2,2.1,2.8,3.5,7.1,350,51.2%,22.8,554,0.96,0.46,0.1,0.16,-802,-20,-573,7.1%,14.3%,0,11
Potent,,TOP,24,66.7%,3,3.5,3.5,6.7,7.2,384,52.4%,20.3,562,0.89,0.35,0.14,0.1,269,5,20,4.2%,12.5%,0,21
Poweh,,TOP,14,42.9%,1.7,3.9,3.9,2.9,8.3,407,40.3%,24.9,597,0.86,0.29,0.14,0.12,124,-3,117,7.1%,21.4%,0,14
Pun,,TOP,55,32.7%,2.1,2.7,3.5,4.8,7.8,383,58.2%,24.3,567,01.05,0.42,0.2,0.21,112,1,141,18.2%,16.4%,0,26
Qingtian,,TOP,35,37.1%,2.3,2,3,4.9,7.3,360,52.4%,16.3,360,0.99,0.31,0.22,0.13,-269,-,-,-,-,-,-
Quik,,TOP,2,0%,1.6,5,6,4.5,7.2,386,67.7%,25.7,627,0.71,0.31,0.12,0.05,-1330,-14,-499,0%,50%,0,1
Qwacker,,TOP,65,46.2%,2.5,2.9,3.3,5.5,7.4,375,52.3%,21,519,0.76,0.28,0.13,0.08,-148,-4,-251,16.9%,6.2%,0,22
R4VEN,,TOP,43,41.9%,2.8,2.6,2.7,4.7,7.8,376,54.3%,20,469,1,0.36,0.18,0.17,-131,-1,-144,11.6%,7%,0,11
RYue,,TOP,21,23.8%,1.7,1.9,4,4.9,6.9,334,58.8%,20.6,518,0.92,0.35,0.16,0.15,-564,-11,-429,9.5%,4.8%,0,3
Racerr,,TOP,40,35%,1.5,2.1,3.8,3.7,8.1,377,47.4%,19.9,524,0.98,0.4,0.14,0.22,-48,0,-104,15%,25%,0,9
Raedz,,TOP,14,21.4%,1.5,2,4,3.9,6.6,328,49.7%,17.3,405,01.05,0.42,0.15,0.11,-1002,-12,-661,7.1%,0%,0,4
Ragner,,TOP,62,45.2%,3.4,2.2,2.4,5.9,8.3,400,55.1%,20.7,490,01.09,0.46,0.16,0.15,274,2,-18,16.1%,4.8%,0,9
Raider,,TOP,14,35.7%,2.7,2.6,2.3,3.5,8.2,389,42.4%,26.1,547,1.13,0.4,0.21,0.14,82,3,166,7.1%,7.1%,0,6
Raiin,,TOP,18,33.3%,2.3,2.4,2.6,3.7,8.5,397,46.5%,20.5,480,0.81,0.37,0.11,0.09,-205,0,-14,0%,22.2%,0,6
Rascal,,TOP,62,21%,1.6,1.7,2.9,2.9,8.2,366,55.1%,19.4,407,1.15,0.39,0.24,0.19,-274,-10,-190,17.7%,12.9%,0,9
RayFarky,,TOP,81,69.1%,3.1,3,2.7,5.2,7.7,380,46.4%,18.1,496,0.89,0.29,0.16,0.14,-117,-2,-77,8.6%,8.6%,0,22
Relhia,,TOP,24,8.3%,1,2,4.9,2.7,7.5,350,44.2%,24,495,0.78,0.35,0.08,0.1,-360,-5,-472,16.7%,20.8%,0,8
Rem21,,TOP,18,11.1%,1.2,1.8,4.6,3.7,7.1,335,47.2%,21.9,528,0.76,0.36,0.11,0.06,-536,-14,-532,5.6%,22.2%,0,4
Rest,,TOP,41,65.9%,3.5,2.5,2,4.6,8,384,53.6%,19.2,482,1.12,0.47,0.18,0.19,-170,-7,2,24.4%,0%,0,16
Reversed,,TOP,13,38.5%,3,2.2,2.5,5.5,7.1,355,52.8%,23.4,507,01.01,0.46,0.14,0.21,-537,-6,-83,15.4%,0%,0,3
Revo,,TOP,14,21.4%,1.6,1.1,3.1,3.9,7.9,353,31.8%,24.8,520,0.68,0.24,0.12,0.03,-517,-8,-381,7.1%,21.4%,0,1
Rich,,TOP,18,38.9%,2.2,1.8,3,4.8,7.8,369,60%,26.7,604,01.08,0.32,0.24,0.12,-161,-3,-256,5.6%,11.1%,0,4
Rigel,,TOP,20,40%,2.3,3.7,3.2,3.7,8.4,406,45.4%,22.9,575,1.11,0.51,0.14,0.29,-216,-2,-118,5%,10%,0,8
Rihn,,TOP,8,12.5%,2.1,2,3.3,4.8,6.5,323,36.3%,17.7,411,0.61,0.29,0.06,0.02,-652,-28,-360,0%,12.5%,0,3
Rineko,,TOP,14,21.4%,1.2,1.8,4.8,4,6.8,351,37.3%,21.7,551,0.78,0.3,0.08,0.11,-134,-2,77,21.4%,28.6%,0,4
River1,,TOP,14,21.4%,1,2.9,6.4,3.5,6.8,354,45%,24.5,549,0.84,0.34,0.12,0.1,-1321,-19,-1111,7.1%,42.9%,0,11
Robba,,TOP,36,58.3%,2.7,3.4,3.1,5.1,7.7,394,53.1%,23.9,651,0.83,0.38,0.12,0.14,91,-1,62,16.7%,13.9%,0,24
Robo,,TOP,69,55.1%,2.2,3.1,3.9,5.3,8.3,407,59%,22.3,565,1.14,0.4,0.24,0.14,64,2,-47,8.7%,26.1%,0,25
Rocklho,,TOP,1,0%,0.8,1,6,4,7.1,332,38.5%,17.4,357,0.75,0.35,0.16,0.06,-487,-25,-302,0%,0%,0,-
Rooster,,TOP,106,52.8%,3.2,2.7,2.3,4.6,8.2,385,56.5%,21.4,499,0.87,0.29,0.16,0.12,161,4,120,17.9%,5.7%,0,28
Rxiaer,,TOP,1,100%,2.2,2,6,11,5.5,322,40.6%,10.5,354,01.03,0.5,0.05,0.1,-745,-14,506,0%,0%,0,-
RyuK,,TOP,11,36.4%,1.9,2.6,3.5,4,7.9,375,48%,19.4,487,01.02,0.46,0.16,0.19,-379,-5,-430,9.1%,9.1%,0,3
SLT,,TOP,36,27.8%,1.4,2.4,4.6,3.9,7.6,359,47.6%,22.8,513,0.99,0.3,0.2,0.11,-496,-6,-281,8.3%,25%,0,10
Sacre,,TOP,60,53.3%,4.1,3.2,2.1,5.5,8,390,56%,22.5,590,0.99,0.37,0.16,0.08,49,0,150,16.7%,10%,0,16
Saethra,,TOP,6,16.7%,1.3,1.8,3.7,2.8,7.3,345,32.6%,16.7,345,0.69,0.31,0.18,0.05,-956,-12,-676,0%,16.7%,0,1
Sangrod,,TOP,60,76.7%,2.6,3.7,3.3,4.9,8.3,436,44.9%,21.9,587,01.02,0.35,0.17,0.09,437,8,-10,28.3%,18.3%,0,43
Scarface,,TOP,74,55.4%,3,2.9,2.8,5.5,7.6,392,48.6%,19.2,520,0.9,0.35,0.14,0.14,312,4,103,14.9%,1.4%,0,31
Selenex,,TOP,46,50%,3,2.1,2.3,4.9,7.8,380,47.6%,20.4,505,01.09,0.46,0.13,0.18,-44,0,-171,17.4%,2.2%,0,14
Semide,,TOP,7,42.9%,3.1,2.1,2.6,5.7,6.9,346,50.4%,20.2,477,0.68,0.3,0.11,0.01,-608,4,-216,28.6%,14.3%,0,3
Septico1,,TOP,54,66.7%,3.5,4.5,2.6,4.4,8.7,443,55.3%,26.8,686,0.83,0.29,0.17,0.06,696,16,469,14.8%,9.3%,0,50
Shaynise,,TOP,2,0%,1.3,8,7.5,2,7.2,429,52.6%,34.1,1042,0.72,0.39,0.06,0.1,1058,22,957,50%,50%,0,9
Shelfmade,,TOP,68,61.8%,2.5,3.1,3.1,4.7,7.7,395,45.7%,20.8,525,0.86,0.32,0.13,0.11,-270,-8,-172,10.3%,17.6%,0,52
Shihan,,TOP,14,28.6%,1.4,2.3,4.4,3.8,7.4,360,44.7%,19.7,485,0.88,0.35,0.11,0.07,-750,-12,-665,14.3%,21.4%,0,5
Shikari,,TOP,67,74.6%,4.6,3,2.1,6.5,7.3,384,46.8%,17,476,01.07,0.46,0.11,0.17,-70,-3,116,16.4%,7.5%,1,22
Shourdy,,TOP,38,44.7%,1.6,2.8,4.6,4.7,7.9,395,56.9%,26.4,608,0.89,0.34,0.17,0.03,128,4,119,18.4%,21.1%,0,34
Sinmivak,,TOP,33,54.5%,3,2.5,2.8,5.8,7.1,361,56.3%,17.9,455,01.02,0.42,0.12,0.16,53,-2,-76,9.1%,0%,0,10
Siwoo,,TOP,121,65.3%,3.5,3.1,2.4,5.1,8.5,402,53.5%,23.6,588,01.07,0.37,0.2,0.14,162,6,114,16.5%,11.6%,1,79
SkB,,TOP,39,38.5%,2.1,3,3.3,3.8,8.2,402,50.6%,23,542,01.04,0.42,0.15,0.14,102,-1,-26,20.5%,5.1%,0,18
SkyBart,,TOP,27,29.6%,2,2.3,3,3.7,8.4,396,49.3%,21.5,470,01.02,0.37,0.18,0.13,-127,0,-179,7.4%,7.4%,0,8
Skye1,,TOP,14,35.7%,2.6,1.6,3.6,7.6,7.2,357,54.2%,22.9,624,0.82,0.28,0.11,0.07,-245,0,110,0%,14.3%,0,4
Slayer3,,TOP,16,43.8%,2.4,3.6,3.9,5.7,7.7,398,58%,22.4,561,0.87,0.36,0.15,0.09,314,3,127,25%,6.3%,0,3
Smart,,TOP,2,0%,0.6,0.5,5,2.5,7,293,31.4%,19.9,340,0.86,0.37,0.16,0.1,-1140,-17,-468,0%,0%,0,1
Smurfe,,TOP,28,42.9%,2.5,2.1,3.3,6.3,7.4,368,48.8%,19.3,481,01.06,0.38,0.19,0.15,-261,-5,-323,25%,7.1%,0,5
Sniper,,TOP,60,50%,2,2.8,3.5,4.2,7.5,372,47.6%,18.5,471,0.85,0.37,0.14,0.16,-247,-7,-249,18.3%,6.7%,0,25
Soboro,,TOP,50,52%,2.8,2.5,2.7,5.1,7.8,384,52.4%,20.6,528,0.93,0.34,0.16,0.11,245,5,78,12%,4%,0,8
Solokill,,TOP,42,31%,2.5,1.9,2.6,4.5,7.6,361,55.5%,16.1,372,1.12,0.45,0.15,0.22,-551,-,-,-,-,-,-
Sotsy,,TOP,40,55%,2.9,2.3,3,6.4,7.5,377,59.2%,19.7,514,01.05,0.39,0.17,0.15,-36,-3,-41,15%,5%,0,11
Soweto,,TOP,5,20%,1.3,1.6,5,5,7.7,371,46.7%,19.9,497,0.95,0.43,0.16,0.18,-168,-6,-59,20%,20%,0,2
Sparda,,TOP,60,46.7%,2.5,3.1,3.3,5.3,8,396,54.6%,23.1,581,01.07,0.5,0.13,0.17,-27,-3,-7,15%,8.3%,0,36
Spooder,,TOP,55,38.2%,3.2,2.5,2.8,6.3,7.4,364,56%,20.6,501,0.92,0.38,0.14,0.2,-15,1,144,18.2%,14.5%,0,13
Srtty,,TOP,71,69%,3.9,4,2.6,6.2,7.8,408,54.4%,23.1,639,0.95,0.33,0.18,0.12,480,10,75,12.7%,9.9%,0,33
StarScreen,,TOP,19,47.4%,2.7,2.4,2.9,5.5,8,388,53.1%,23.5,485,0.98,0.36,0.21,0.2,-332,-8,-308,10.5%,10.5%,0,3
Stefanko,,TOP,14,35.7%,2.4,1.4,2.9,5.5,7.4,349,49.3%,16.9,410,0.81,0.35,0.12,0.12,-768,-10,-259,7.1%,28.6%,0,-
Stravagante,,TOP,2,0%,1.9,3.5,3.5,3,6.7,339,52.6%,17.2,427,0.78,0.3,0.31,0.05,-1293,-24,258,0%,0%,0,1
Strix,,TOP,1,0%,0.3,0,3,1,7.2,293,20%,9.1,180,0.96,0.58,0.12,0.25,-2629,-64,-1017,0%,0%,0,-
Summit,,TOP,72,72.2%,3,3.3,3.2,6.1,8.5,427,55.9%,27,759,1.26,0.37,0.29,0.19,751,15,495,23.6%,2.8%,0,44
SuperCleber,,TOP,44,29.5%,2.8,3,2.8,4.7,8.2,388,58.1%,22.3,460,01.05,0.47,0.14,0.24,-50,1,123,25%,9.1%,1,13
Sven,,TOP,60,71.7%,3.3,3.5,2.9,5.9,8,414,51.1%,23.5,649,0.76,0.26,0.11,0.06,731,16,694,16.7%,11.7%,0,65
Szygenda,,TOP,9,22.2%,1.8,1.8,2.6,2.8,8.6,376,59%,27.3,519,01.09,0.45,0.15,0.12,28,7,63,0%,11.1%,0,-
TaNa,,TOP,55,30.9%,2.7,3.3,3.1,5.1,8.3,404,64.1%,26,635,0.95,0.4,0.14,0.17,322,11,76,23.6%,16.4%,0,17
Taco,,TOP,78,53.8%,2.6,3,3,4.7,8,398,47.1%,19.3,566,0.98,0.37,0.18,0.19,12,2,71,6.4%,9%,0,24
Taegyeong,,TOP,41,61%,2.4,2.8,3.2,5,7.8,386,50.2%,22,549,0.88,0.3,0.16,0.15,79,2,165,7.3%,14.6%,1,23
TamoZ,,TOP,22,40.9%,2.2,2.8,3.5,4.8,7.9,390,46.9%,24.9,637,0.9,0.3,0.13,0.08,383,7,6,22.7%,4.5%,0,14
Tay,,TOP,18,16.7%,1.8,2.3,3.1,3.3,7.6,360,40.7%,18.4,405,01.06,0.37,0.22,0.19,-379,-9,-264,0%,22.2%,0,2
Tayto,,TOP,28,67.9%,2.7,2.8,3,5.3,7.5,389,47.4%,18.8,527,0.9,0.39,0.11,0.19,106,-1,20,10.7%,7.1%,0,11
Tenacity,,TOP,61,45.9%,2.7,3.5,3,4.6,8.6,416,55.2%,22.2,554,0.92,0.33,0.15,0.12,2,4,-38,16.4%,8.2%,0,25
Terror 99,,TOP,14,42.9%,3.3,3.4,3.1,6.8,7.4,378,65.4%,22,515,0.89,0.35,0.13,0.13,-205,-10,-89,28.6%,7.1%,0,2
Th3Antonio,,TOP,53,47.2%,3.3,2.2,2.6,6.4,7.3,358,60.3%,20.3,483,0.9,0.39,0.13,0.13,-526,-14,-303,17%,5.7%,0,10
Thallnoss,,TOP,6,0%,0.3,1,5.5,0.7,6.9,309,19.4%,18.2,340,0.66,0.34,0.08,0.04,-1689,-21,-1154,0%,16.7%,0,-
Thanatos,,TOP,24,62.5%,3,2.4,2.2,4.1,8.2,387,50.8%,18,447,1.15,0.31,0.27,0.16,378,8,382,20.8%,12.5%,0,7
TheNiu,,TOP,1,0%,0.3,1,4,0,7,318,33.3%,15.5,286,0.85,0.31,0.13,0.19,-623,-,-,-,-,-,-
TheSerius,,TOP,8,50%,2.1,3.3,4,5.3,7.4,388,62.2%,27.4,647,0.84,0.38,0.12,0.08,-378,-12,-352,0%,12.5%,0,2
Theodor,,TOP,1,0%,2,1,2,3,8.4,358,66.7%,21.8,355,0.62,0.31,0.04,0.09,-116,18,71,0%,0%,0,-
Theoloris,,TOP,32,28.1%,1.7,2.2,3.6,3.9,7.7,370,50%,21.8,482,0.7,0.34,0.09,0.03,-403,-10,-358,18.8%,15.6%,0,13
Thien,,TOP,65,73.8%,3.5,3.1,2.7,6.4,7.6,405,48.6%,19.5,594,01.04,0.34,0.19,0.18,289,1,62,16.9%,7.7%,0,33
Thoryn,,TOP,5,0%,1.6,2.2,2.8,2.4,7.1,349,43.4%,15.3,300,0.96,0.38,0.16,0.17,-755,-19,-104,20%,0%,0,1
Togepi,,TOP,12,75%,2.8,2.9,3.1,5.8,7.4,389,42.3%,19.9,602,0.94,0.32,0.17,0.11,136,-6,81,16.7%,8.3%,0,3
Tomasino,,TOP,22,22.7%,1.8,3.6,4.1,4,7.9,405,52.6%,24,558,01.01,0.34,0.17,0.13,20,-1,-282,18.2%,4.5%,0,12
Tracyn,,TOP,51,56.9%,3.2,3.5,2.6,4.7,8.8,428,56.4%,24.7,644,0.88,0.27,0.17,0.1,580,13,291,15.7%,5.9%,1,38
Twelve,,TOP,38,36.8%,2.6,2.4,2.9,5.4,7.9,384,50%,20.2,478,0.86,0.35,0.15,0.09,-280,-6,-208,21.1%,2.6%,0,8
