Player,Country,Position,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills
Zhovy,,MID,39,43.6%,2.4,4.4,4,5.1,8.7,434,59.5%,29.3,741,0.82,0.27,0.19,0.06,76,0,-138,28.2%,25.6%,0,31
Zilax,,MID,2,0%,2,2,4,6,8.1,373,78.6%,32.4,592,0.86,0.33,0.12,0.2,-867,-18,-858,0%,0%,0,-
Zinie,,MID,108,73.1%,4.1,4.8,2.9,7.2,8.9,447,67.5%,30.2,854,1.22,0.45,0.28,0.2,185,-1,99,23.1%,11.1%,0,36
Zoiren,,MID,51,64.7%,4,5.1,3,6.8,8.9,453,60.2%,27.3,804,01.09,0.44,0.2,0.14,465,10,259,13.7%,7.8%,1,27
Zwyroo,,MID,47,55.3%,4.6,3.6,2,5.4,8.9,417,66.1%,26.5,591,1.38,0.52,0.29,0.18,-18,-2,32,14.9%,14.9%,0,11
aveng3r,,MID,18,33.3%,2.7,3.9,3.4,5.1,8.1,399,66.7%,29.4,665,0.94,0.33,0.2,0.16,-79,-1,-110,5.6%,22.2%,0,4
banye,,MID,3,0%,1.4,3.7,4.3,2.3,8.9,419,74.2%,33.8,676,-,-,-,-,-,-,-,-,-,-,-
bucu,,MID,13,30.8%,2.5,3.2,3.4,5.5,7.4,376,56.5%,22.6,526,0.99,0.38,0.1,0.12,-417,-13,-430,30.8%,7.7%,0,9
buffi,,MID,14,7.1%,1.9,2.7,3.1,3.1,8.4,385,60.8%,25.4,502,0.77,0.35,0.15,0.07,-259,-2,-214,14.3%,7.1%,0,2
c0st0m,,MID,35,51.4%,3,3.7,3.3,6.4,7.5,392,61.1%,24.5,648,0.85,0.33,0.16,0.07,-168,-7,-150,14.3%,11.4%,0,22
cOldMemo,,MID,55,72.7%,6,4.5,1.9,7.1,9.2,455,63%,27.3,724,01.01,0.4,0.17,0.1,641,14,303,23.6%,3.6%,0,27
cody,,MID,74,66.2%,4.5,4.2,2.5,7,8.7,439,63.5%,28.8,748,1.28,0.59,0.22,0.27,209,2,1,25.7%,8.1%,0,25
danzA,,MID,14,21.4%,3,3,2.7,5.1,8.2,387,67%,26,524,0.88,0.32,0.18,0.1,-497,-10,-669,7.1%,7.1%,0,5
defflok,,MID,50,52%,3.7,3.2,2.4,5.5,9,409,62.1%,26.7,608,1.15,0.41,0.2,0.1,-193,-5,-138,10%,4%,0,5
dyNquedo,,MID,72,65.3%,6.1,4.1,1.9,7.4,8.7,421,71.8%,27,684,1.38,0.46,0.35,0.27,155,1,59,23.6%,1.4%,0,6
eHopp,,MID,4,0%,1,0.8,3.8,3,7.5,331,41.5%,20.3,405,0.54,0.28,0.06,0.03,-1016,-24,-953,0%,25%,0,-
fighto,,MID,34,79.4%,4.4,5.7,2.4,5.1,8.8,458,53.6%,23,730,0.88,0.36,0.2,0.04,124,0,-44,17.6%,11.8%,0,14
goose,,MID,52,57.7%,3.1,5,3.4,5.4,8.3,436,56.6%,24.4,673,0.69,0.29,0.11,0.06,-77,-7,-92,17.3%,7.7%,0,24
gtrik,,MID,14,35.7%,2.8,4.2,3.5,5.7,8,419,71.5%,29.8,667,0.87,0.4,0.14,0.09,219,-1,-31,42.9%,7.1%,0,2
helforca,,MID,44,47.7%,3.4,4.2,3,6.1,9,429,61.2%,28.1,695,0.9,0.38,0.15,0.04,5,5,105,9.1%,11.4%,0,19
jojopyun,,MID,47,55.3%,3.2,3,2.6,5.2,9.4,422,66%,28,652,1.38,0.51,0.33,0.25,199,9,176,29.8%,10.6%,0,11
koubee,,MID,8,12.5%,1.7,1.1,2.9,3.6,7.9,340,57.9%,22.5,427,0.89,0.33,0.19,0.14,-907,-15,-446,12.5%,12.5%,0,-
lolo,,MID,51,56.9%,3.6,3.8,2.7,6.1,8.8,422,69.7%,28.3,719,1.37,0.59,0.26,0.3,-114,-4,-130,21.6%,9.8%,0,14
many,,MID,67,74.6%,4.7,3.7,2,5.8,9.1,442,59.7%,27.7,698,01.08,0.37,0.21,0.14,535,14,552,11.9%,7.5%,1,38
metanoia,,MID,7,0%,1.4,1.9,3.1,2.6,8,358,60.9%,21,394,0.83,0.35,0.14,0.12,-1367,-28,-651,0%,14.3%,0,1
mfis,,MID,21,19%,2.9,3.7,3,5.2,8,386,63.1%,25.8,593,0.81,0.39,0.11,0.13,-578,-11,-512,4.8%,14.3%,0,9
neny,,MID,40,42.5%,3.1,3.1,2.5,4.6,9,413,57.9%,22.8,552,1.17,0.39,0.29,0.18,-540,-,-,-,-,-,-
neyzz,,MID,6,33.3%,2.9,3.8,3,5,7.8,391,68.8%,26.1,585,1.3,0.49,0.25,0.32,61,1,-42,16.7%,0%,0,1
nuc,,MID,81,56.8%,3.6,3.5,2.5,5.6,9,419,63.1%,28,639,1.1,0.36,0.27,0.18,-115,0,-70,22.2%,6.2%,1,18
playcool,,MID,33,30.3%,3.8,4,2.2,4.4,9.5,436,60.7%,28,693,1.31,0.39,0.38,0.2,377,6,114,18.2%,3%,0,7
pump,,MID,44,47.7%,3.4,4.5,2.8,5.1,9,431,68.7%,27.9,651,01.03,0.36,0.2,0.11,61,1,24,11.4%,11.4%,0,23
r1me,,MID,4,25%,6.2,4,1.5,5.3,8.9,403,59.6%,29.1,581,0.65,0.25,0.14,0.08,-124,-7,61,0%,0%,0,4
rdgap,,MID,13,38.5%,3.9,2.8,2.1,5.2,8.3,400,60.3%,22.6,457,01.01,0.4,0.18,0.15,-461,-14,-197,7.7%,0%,0,4
rjs,,MID,22,18.2%,2,3.4,4,4.5,8.3,393,64.5%,31,696,01.03,0.41,0.21,0.1,-323,-9,-249,13.6%,27.3%,0,10
rngu,,MID,1,0%,1.8,3,4,4,7.2,357,41.2%,16.1,337,0.85,0.34,0.18,0.13,-1138,-24,-592,0%,0%,0,-
rok,,MID,1,100%,8,1,1,7,8.9,412,66.7%,22.3,427,1.64,0.56,0.21,0.24,-411,-5,288,0%,0%,0,-
sappxire1,,MID,43,65.1%,3.7,3.4,2.8,7.1,7.8,399,59.7%,22.1,552,0.72,0.27,0.15,0.07,-140,-8,-215,9.3%,9.3%,0,14
seiya,,MID,50,18%,2.7,2.7,2.8,4.9,8.3,381,63.7%,26.2,559,1.22,0.55,0.22,0.22,-341,-8,-77,14%,6%,0,3
shochi,,MID,50,48%,2.9,3.7,3.5,6.6,8.3,406,62.6%,27.5,723,01.03,0.34,0.24,0.11,-327,-6,-163,22%,16%,0,13
sinicky,,MID,1,100%,9,3,1,6,9.6,487,64.3%,23.4,542,1.49,0.29,0.51,0.13,-398,-13,-109,0%,0%,0,1
stanik,,MID,36,33.3%,3.8,2.6,1.9,4.6,9,403,58.8%,22.7,537,0.96,0.4,0.15,0.11,-335,-3,-140,5.6%,5.6%,0,8
sumi,,MID,14,50%,2.9,5.4,3.9,6,8.6,425,65%,28.8,798,01.09,0.39,0.26,0.11,-16,-6,-242,14.3%,14.3%,0,13
tavares,,MID,27,22.2%,3,3.2,2.6,4.6,8.5,399,63.5%,25.7,563,1.4,0.45,0.18,0.16,-163,-6,-196,25.9%,3.7%,0,2
tibor,,MID,33,60.6%,3.4,4,3.5,7.9,8.1,413,71.7%,26.6,704,0.99,0.38,0.18,0.13,88,-5,-29,36.4%,6.1%,0,8
twohoyrz,,MID,58,55.2%,4.1,3.4,2.5,6.6,8.9,423,67.3%,25.9,626,1.16,0.45,0.24,0.19,-131,-5,-82,20.7%,1.7%,0,10
woa,,MID,2,0%,1.5,1,3,3.5,8.9,372,46.4%,24.9,637,0.64,0.25,0.08,0.05,-272,-10,-484,0%,0%,0,-
xKenzuke,,MID,49,63.3%,5.3,6.2,2.6,7.6,8.9,468,65.2%,28.9,826,1.18,0.46,0.21,0.14,329,2,204,30.6%,4.1%,0,40
xTyLk,,MID,13,23.1%,1.9,2.3,3.7,4.5,8.2,384,54.7%,24.1,590,1.14,0.39,0.22,0.19,-6,-1,162,23.1%,15.4%,0,3
xiaocaobao,,MID,4,25%,1.7,2.8,4,4,8.8,390,56.5%,26.4,459,-,-,-,-,-,-,-,-,-,-,-
xiaohu,,MID,115,50.4%,3.4,3.2,2.5,5.2,9,420,64.6%,26.5,621,1.37,0.42,0.37,0.15,-62,-,-,-,-,-,-
naiyou,,JUNGLE,49,32.7%,3,2.3,3,6.8,5.7,331,72.6%,14.2,313,-,-,-,-,-,-,-,-,-,-,-
nicolaiy,,JUNGLE,54,66.7%,4.5,4.6,3.1,9.1,6.7,392,70.5%,16.2,452,1.35,0.25,0.3,0.25,333,11,509,31.5%,9.3%,0,12
noname,,JUNGLE,49,38.8%,3,1.7,3.5,8.8,5.1,317,72.7%,13.1,329,1.28,0.3,0.31,0.27,-334,-10,-445,34.7%,8.2%,0,1
nox1,,JUNGLE,32,31.3%,1.8,2.8,5.4,7.1,5.5,344,63%,16.2,410,1.23,0.31,0.23,0.26,-288,-3,42,31.3%,9.4%,0,7
owlonsky,,JUNGLE,18,33.3%,3.4,2.4,3.3,8.9,5.3,328,77.1%,15.2,402,1.31,0.34,0.29,0.29,-174,-7,-272,27.8%,11.1%,0,2
phyro,,JUNGLE,1,0%,1.4,1,5,6,5.2,289,70%,10.8,268,01.06,0.31,0.34,0.28,-855,-6,73,0%,100%,0,-
randal,,JUNGLE,15,20%,2.2,1.8,4.7,8.4,5.7,322,78.1%,12.1,281,1.45,0.28,0.42,0.27,168,9,211,40%,13.3%,0,-
sarolu,,JUNGLE,41,70.7%,3.9,2.4,2.9,8.7,6.1,349,71.3%,15.3,400,2.16,0.61,0.57,0.37,-134,-4,-153,39%,12.2%,0,5
scary,,JUNGLE,50,64%,4.8,2.5,2.4,9,5.8,347,70.9%,14.8,358,1.66,0.43,0.41,0.31,138,0,113,56%,4%,0,2
tooshi,,JUNGLE,7,14.3%,2,1.9,3.4,4.9,6,329,80.9%,15.3,263,1.16,0.23,0.27,0.2,-115,-1,-2,42.9%,0%,0,-
van,,JUNGLE,22,36.4%,2.7,3.9,3.4,5.5,7,382,75%,23.7,599,1.56,0.44,0.39,0.27,2,6,-57,27.3%,4.5%,0,5
wewo,,JUNGLE,18,44.4%,3.4,3.6,3.3,7.7,5.9,359,67.3%,16.6,397,1.21,0.21,0.29,0.12,9,-2,-149,33.3%,5.6%,0,1
winnie,,JUNGLE,51,39.2%,2.4,2.9,4.8,8.5,6,354,73.6%,17.5,482,1.12,0.21,0.27,0.13,-243,0,51,25.5%,7.8%,0,4
xiaofang,,JUNGLE,58,39.7%,3.2,3.3,2.8,5.6,6.2,355,76.8%,16.2,368,1.6,0.46,0.39,0.29,-149,-,-,-,-,-,-
yones,,JUNGLE,8,0%,1.4,2.1,4.5,4.3,5.3,315,56%,15.5,328,0.93,0.16,0.23,0.14,-438,-9,-444,12.5%,12.5%,0,1
